global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
866.7358683390911	0.4342246321950824	0.1885510312049546	751231.0654655183	1010.6322791087056	5.267085079542994	1021377.6035764564	27.74218523514443	828.0303456613873	0.4256702427024947	0.1811951555224007	685634.2533361166	851.5830828258357	687.4315162546494	0.920785	20.610769	0.0722798466634247	0.0384833767611762	0.0215855079	-0.0214543243	0.0483211655	-0.0741664	-0.0367792711	-0.0186865212	0.0022135266	0.0210792785	0.0612841333	0.0212167971	-0.0040419481	0.0018426583	-0.0453771768	-0.0025593982	0.0306278894	0.0407852344	-0.0079482001	-0.0173553273	-0.124878429	0.1078401886	0.0066304266	0.0250991977	-0.0486338841	-0.1747471768	0.0437695441	-0.0552999973	-0.1125989901	0.0428740042	-0.0025657392	-0.12679177	-0.0469633937	-0.1290494672	-0.0514312921	-0.0167671914	0.019471783	-0.0110828161	-0.0001006973	-0.0322954523	0.0169229562	-0.0210818707	-0.0082410291	-0.1062260521	0.0484297177	-0.0226997705	-0.0149876597	-0.0437500707	0.1447982667	0.0448839628	0.0493781839	-0.0812876392	-0.0286977876	-0.0116583867	0.1193279193	0.0089908985	0.0110275436	-0.0420850247	-0.0016481645	-0.0408107261	-0.0233007404	0.0554254231	0.0322361549	-0.1413962856	-0.0783852269	0.0113996233	-0.0403715999	0.0783956544	-0.085331597	0.0137745861	0.0359522426	-0.0199646528	0.0572821874	-0.0085088739	0.0306249104	0.0717265163	0.0359226536	-0.0294894976	0.1384288527	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0029257301820848	0.0063198956908649	3.994108154341273e-05	8.559897098361958e-06	-0.0130445165266479	0.0001180215539733	0.0001701594114139	1.3929087202272722e-08	0.0052692765485176	-0.0325474869959521	0.0010593389097516	2.7765275344757556e-05	-0.0006450315408671	-0.0004560441922924	4.160656887133854e-07	2.0797630532362763e-07	-0.0001273409425963	-0.0001768903819382	1.6215715661314167e-08	3.129020722227386e-08	-0.0004930410656182	3.2954274221999895e-05	2.430894923859303e-07	1.0859841894987667e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.7677812581893	2.031912919098204	4.1286701107981845	754757.457752277	1012.3647958014208	1.732516692715194	1024882.4797780524	3.001614090536794	828.2544622293584	0.224116567971123	0.0502282360391549	686005.4542028437	850.6563852236925	690.9924475556495	0.982579	21.99395	0.0860077691286207	0.0516358510174221	0.0105554207	0.0035111188	0.0007325763	-0.0210305349	-0.1539776525	-0.0409451234	0.0006850919	-0.0127144682	0.0669663149	0.0737952147	-0.059143624	-0.1265736825	0.0454814674	0.0018530969	-0.0146554492	-0.0323554279	-0.0185989263	0.009983237	-0.0925189133	-0.0936172998	-0.0333999882	-0.0215825099	0.1236924861	0.0639611644	0.1920768632	-0.018765509	0.0392152135	-0.1307849724	0.0329789859	-0.0988341669	0.0016072437	-0.0285808709	0.1388983866	-0.1233030211	-0.0258547077	-0.0072242482	0.0189514785	-0.0028187355	0.0333438967	-0.0471337311	0.0422978176	0.0444866363	0.0476385854	-0.1553588247	-0.1575076197	-0.0891072067	-0.0440951692	-0.0105102763	-0.0979113475	0.0097186202	-0.0028784656	0.1642004115	0.0754534181	0.0237173527	-0.006890587	-0.0331945109	-0.0227621804	-0.0474508894	0.0538853549	-0.0842677838	-0.0345251073	-0.1121656447	0.0185384947	0.0676576146	0.0818662664	0.0901041199	-0.0250742983	0.0268315029	0.015202652	0.0284565109	0.0250560788	0.0953087114	0.0142471939	-0.0404454417	0.0477561984	0.0276519002	0.1480767401	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0116393135981098	-0.0145650437801946	0.0002121405003189	0.0001354736210351	-0.0217848707551695	-0.0087403542285216	0.0004745805938194	7.639379204003544e-05	-0.0350011113263519	-0.0402703878748695	0.0016217041395924	0.0012250777940796	-0.0001965313019679	0.0004485002388992	3.862455265319789e-08	2.011524642926395e-07	-0.0001274515969686	-1.1065437230002303e-07	1.624390956984645e-08	1.2244390109112102e-14	-0.000493012293989	2.8771629200104697e-08	2.4306112202429614e-07	8.278066468283172e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.2228987230164	2.45511746482714	6.0276017660992425	759029.3392593354	1012.8162519463284	0.4514561449076382	1025796.7602066086	0.2038126507748664	832.5304018564744	4.275939627116031	18.283659694741186	693106.8700153028	856.1490447911226	694.1098605277491	1.184039	26.503416	0.1170093236947263	0.077663595033942	0.0643577645	0.0985937979	0.0476048783	-0.1539827395	-0.019845744	-0.038064421	-0.0089559923	0.0240458185	-0.0149691884	0.164129286	-0.141016895	-0.0931746452	-0.0737473305	0.0935928376	0.0741895112	-0.1943573725	-0.122420261	0.1040753506	0.0480048752	-0.0042337646	0.0126137766	0.020824699	0.008415678	0.2969760401	-0.0900241167	-0.252110883	0.1028332877	-0.0666791531	0.0041382121	-0.0426800303	0.117191826	0.1618769654	0.1446957151	0.1090858249	-0.0211248722	-0.0888491968	-0.0251203384	0.1550816644	0.1812622573	-0.0532911786	0.0985634949	-0.0136284758	0.0132214024	0.0166408341	-0.0134145869	0.0303479427	-0.1185038934	0.0744910648	0.1839037911	0.0199558147	0.2211618919	0.1330080505	-0.1326831058	0.0536558046	-0.0350273232	-0.0445998333	-0.0317380492	-0.072191544	0.057141026	-0.0780941888	-0.143365222	0.0608033186	-0.1893892961	0.0837903008	0.1426303084	0.0591639892	0.0517049509	-0.0156035055	0.1028309879	-0.0082917577	-0.0413908971	0.0456557122	-0.1240000705	0.0837914029	0.2172358758	0.1191729206	0.0682887391	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.000587656785612	0.0122269703837218	0.0001494988047644	3.453404976758282e-07	-0.0258535154594312	-0.0040686447042616	0.000668404261611	1.6553869729516754e-05	-0.0851240694790647	-0.0501229581527128	0.0025123109339785	0.0072461072046766	0.0008099695557865	0.0010065008577543	6.5605068130098e-07	1.0130439766603426e-06	-0.0001221995559417	5.2520410269e-06	1.493273147234867e-08	2.7583934948240805e-11	-0.0004929501836897	6.211029929996739e-08	2.4299988359970895e-07	3.8576892791315295e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.586497227663	-0.6364014953534252	0.4050068632880756	757920.8491551317	1010.2052351772523	-2.611016769076059	1020514.6171795278	6.817408568396383	831.2808579544084	-1.2495439020660797	1.5613599631905246	691027.8648014172	854.6572853403105	701.6011089437148	1.235125	27.646921	0.1904394907812716	0.0998939373781439	0.0326396385	0.0586802571	-0.0654561054	0.0671338947	-0.0456298963	-0.0777850332	-0.0491040397	0.0016360204	-0.0735548259	0.0014409763	0.1299927382	-0.0297063	0.0468380972	0.0861838045	-0.0334371059	-0.0827238261	0.0177393485	-0.0869128521	-0.1239522314	-0.1759125104	0.0176233894	0.0148960384	0.0518904417	-0.1263641177	0.0539029436	0.0317568268	-0.0810509444	0.0542363783	0.0043700209	-0.025865573	-0.0518695698	-0.0760457907	-0.1254074158	0.116739718	0.0050721769	-0.0888807781	0.0075313856	0.0513997576	-0.0468587906	-0.1518222383	-0.0437577413	0.1445570704	0.0803883562	-0.0453668029	-0.1058566337	-0.0723490649	0.0532344312	-0.0333349093	-0.0328204125	-0.1009301114	-0.0174758601	-0.0684784739	0.080385143	0.0188128255	0.0180957175	-0.0644310339	0.0177826017	-0.0833749024	0.0695730165	0.0181075229	-0.0680826777	-0.0749873659	0.0858254048	-0.0875544971	-0.0514718518	0.131788658	-0.00300033	0.088823261	0.0004466408	-0.0269813288	0.0987339438	-0.0476739931	0.0945329063	0.0200599224	0.0783108321	-0.0415868231	0.0568627177	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0040025377364827	0.0034148809508707	1.1661411908619574e-05	1.6020308331968057e-05	-0.061280279324535	-0.0354267638651038	0.003755272634093	0.0012550555979538	-0.0229058194025526	0.0622182500765121	0.0038711106425833	0.0005246765625023	-0.0002923615055864	-0.0011023310613729	8.54752499487466e-08	1.2151337688675044e-06	0.0004900826970881	0.0006122822530298	2.401810499851464e-07	3.748895573752481e-07	-0.0005659287870627	-7.297860337300002e-05	3.202753920262589e-07	5.325876550273651e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.4123772338032	-5.17411999385979	26.771517710859637	748938.5826694625	1005.377957206626	-4.827277970626369	1010784.8368369684	23.30261260569464	827.6358924810722	-3.644965473336129	13.285773301812467	684981.1705229409	851.2368523935505	688.6369627971275	1.065581	23.851868	0.1236715344798556	0.0698762120828716	0.0416068499	-0.0149492259	0.05412169	-0.0415717416	0.100418819	-0.0952258228	-0.0324516533	-0.0250282619	0.073250927	-0.0176490568	0.1110056497	0.0668100267	0.0487713343	-0.0053873818	-0.0448490023	0.0291524185	0.0026300071	0.0382822654	-0.0738756291	0.1001281316	0.0164082716	-0.0065991875	-0.0830732379	0.0006013618	0.0589542503	-0.0146214441	-0.0203006246	-0.0755851854	0.0325164536	-0.0538934152	0.0354395826	0.0380943216	-0.1702302069	-0.0492387299	-0.0664240508	-0.0107826784	0.069185025	-0.0426107571	-0.0228835577	-0.0567563606	0.0456277311	-0.120856419	-0.0027154852	-0.0058848534	0.0445720609	-0.0695321896	0.1074233633	0.137048263	-0.0311858159	-0.0717516767	-0.0102609899	-0.0959042792	-0.0866091109	0.0117641857	0.004168607	-0.0364569438	-0.0187194169	0.0447244659	0.0589946685	0.0038074556	0.0535761913	-0.0049257486	-0.0834873141	0.0060810329	-0.0375775235	0.1217628705	-0.0486481075	-0.0419936818	0.10485495	-0.0716947665	0.0736980338	0.0050522251	0.0599201536	0.0297012063	0.0414408127	0.0496419388	0.1928002713	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0001437067742529	-0.0041462445107356	1.7191343542805096e-05	2.0651636966173963e-08	-0.0171212646916529	0.0441590146328821	0.0002931377046416	0.001950018573347	0.0283394112250903	0.0512452306276429	0.0026260736620803	0.0008031222285847	-0.0001009375820439	0.0001914239235425	1.0188395468869045e-08	3.664311850440488e-08	0.0002360265470311	-0.000254056150057	5.5708530903424055e-08	6.454452738178494e-08	-0.0005289879664903	3.694082057240002e-05	2.798282686915428e-07	1.3646242245622526e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.5321812269993	0.1198039931961147	0.0143529967857347	749145.9567395672	1017.0707929186424	11.692835712016404	1034432.997808156	136.72240698820616	827.1535843791235	-0.4823081019487745	0.2326211052054294	684183.0521512317	850.4000428635229	680.1362816258973	0.996454	22.304533	0.0490596221249962	0.0272922937130713	0.0051104242	-0.1158013791	0.0399450208	-0.01045137	-0.1498179587	-0.0345734409	-0.0116093137	0.034437102	0.1639807263	-0.0066341014	-0.0317211428	-0.0207869341	-0.0031496028	-0.0206556195	0.0522842213	0.0446226872	-0.0377285728	-0.060992839	-0.1404923453	0.037302208	-0.1557218184	0.053404606	0.0499290232	-0.0040733031	-0.012508225	0.0807511789	-0.0872162324	0.0602033277	-0.0873531919	-0.0785883591	-0.1137530699	0.0075850866	0.0069255945	0.0444086886	0.1186935204	0.0114251092	-0.0188342946	-0.0360493353	0.0272851607	-0.003450144	-0.0434705088	-0.0557463394	0.075725377	-0.2276649341	-0.0857376559	-0.0283630564	-0.0113163751	0.0611643644	0.0055649655	-0.0089691153	0.0038225271	-0.1052356574	0.0863443074	-0.0028870584	0.0279269902	-0.0663331104	-0.0024580273	-0.022975754	0.081059144	0.0100891411	-0.040758998	-0.1616791632	-0.0099796233	0.0334306377	-0.0684399938	0.0396377775	0.0459677793	0.009146764	-0.0430458902	-0.0299708104	0.1010415293	-0.0721452197	0.0698821909	0.0933539905	0.0406448012	-0.1458474131	0.0873729999	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0090808600914584	0.0092245668657113	8.509263385997879e-05	8.246202000064185e-05	-0.0227364328225974	-0.0056151681309445	0.0005169453774964	3.1530113138774775e-05	0.0282716102338298	-6.780099126050057e-05	4.596974415906474e-09	0.0007992839452135	-0.0004310304210241	-0.0003300928389802	1.8578722384821293e-07	1.0896128234600827e-07	-0.0001168858299354	-0.0003529123769665	1.3662297239687253e-08	1.24547145816145e-07	-0.0005290244732852	-3.6506794900015994e-08	2.798668933346833e-07	1.3327460738718334e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.2169923849829	2.6848111579835177	7.208210954032797	753800.7458660253	1011.092642971522	-5.978149947120414	1022308.3326711376	35.73827679025581	827.9380676080957	0.784483228972249	0.615413936538726	685481.4437946277	850.4269461272281	682.2491647303104	0.977203	21.873611	0.0709903919950638	0.0393536098040811	0.0287502406	0.0092118647	0.0545276307	-0.1099867861	-0.0601151302	-0.0829124853	0.001941158	0.0643932444	0.0544878582	-0.0129604978	-0.1579164114	-0.002199126	0.0987610971	-0.0068730246	0.0604826621	-0.0071514622	-0.0064978342	0.0765866132	0.0758579884	0.0162016596	-0.0527345208	0.0164891016	0.036149782	-0.0002649816	0.0751584978	-0.0889586091	0.0298090795	0.0110964457	-0.0993770061	0.0452002391	-0.0446519153	0.0317839898	-0.0334493874	-0.1582843816	0.0353271404	0.0108291685	-0.0567885256	0.0096047261	0.0637821368	0.0305099174	0.0519374558	-0.0261584899	-0.0994563698	-0.0527776062	0.0057006059	-0.0620535068	-0.0566176245	-0.0131932027	0.0222590732	0.0397227867	-0.0750973014	0.1520691611	0.020793309	0.0137800092	0.0039924172	-0.0525742929	-0.0195241604	-8.32062e-05	0.044189898	-0.0603166275	-0.0091657566	-0.0152911243	-0.0387421243	0.0455540998	-0.0537271563	0.0898540075	-0.0731034474	-0.1033837603	0.0808568253	-0.0234600075	0.0461297264	0.0260084543	0.0618662872	0.0373308339	0.0020379996	-0.0311881945	0.1509802415	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0116870940459818	-0.0207679541374402	0.0004313079190548	0.0001365881672396	-0.0213216788326064	0.001414753989991	0.0004546139882408	2.001528852195455e-06	-0.0021300683124678	-0.0304016785462976	0.0009242620584324	4.5371910157794216e-06	-0.0007990310980753	-0.0003680006770512	6.384506956914197e-07	1.3542449831014158e-07	-0.0001167886758899	9.71540454999982e-08	1.363959481611611e-08	9.43890855701572e-15	-0.0005290467486152	-2.2275330000031197e-08	2.798904622203147e-07	4.961903266102898e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.0727500494744	1.8557576644915343	3.443836509319074	757026.5903786551	1009.3506158553876	-1.742027116134409	1018788.6657276502	3.034658473347565	830.3934793835688	2.455411775473067	6.029046987131799	689553.3306027495	852.7195427841685	694.3643506882238	0.8792229999999999	19.680443	0.0317415522112853	0.0168631672293486	0.0133118231	0.037745129	-0.0279076348	-0.0264348376	-0.1566295006	-0.0515477653	-0.0121004415	0.0080262756	-0.0293082005	-0.0050860786	-0.0383896697	-0.0567049766	-0.0678120342	0.0656044738	0.0003017764	-0.0487252673	0.0291081469	0.0565355228	-0.0763874309	-0.1204614746	0.0389037588	0.0226040436	-0.0277560474	-0.0575677572	0.0053838171	0.0566793706	-0.0563074364	0.0956374499	-0.0468004129	-0.1241698479	0.0079074985	-0.0387946952	-0.0640728531	0.0426343363	0.1759632832	-0.0514744521	-0.0473451656	0.0676435589	-0.0150715066	-0.045074258	0.0749145189	0.0667636026	0.088882147	-0.011784714	-0.040781082	-0.0389344786	-0.0064987016	-0.1225000421	-0.0129777119	-0.0326087296	0.0598996927	-0.0560017123	0.1629731603	-0.0050179768	0.0343508148	-0.0651650038	-0.0051607204	-0.0717224616	0.0658011877	-0.0219314786	-0.0639481694	-0.0434159335	-0.0207270482	0.0243419815	-0.0806975344	0.0419511081	0.008207119	0.0843637081	-0.0260993792	-0.0126476932	0.0355282464	-0.0462038109	0.0583240834	0.0907639613	-0.0330486527	-0.1309523552	0.0301727177	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0003589079268664	0.0120460019728482	0.0001451061635298	1.288148999675371e-07	-0.0201588480258294	0.0011628308067769	0.0004063791537284	1.3521754851896476e-06	-0.0057849664277966	-0.0036548981153288	1.3358280233434014e-05	3.3465836570733753e-05	-0.0008919774193054	-9.294632123010004e-05	7.956237165507215e-07	8.639018630208943e-09	8.773600622302702e-05	0.0002045246821129	7.697606787967036e-09	4.183034559339385e-08	-0.0005289613256316	8.542298360000607e-08	2.798000840139396e-07	7.297086127126904e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.7592911214412	-1.313458928033242	1.7251743556302332	754742.7059098289	1007.8807096522968	-1.4699062030907726	1015823.5248892172	2.160624245884732	829.8487946719514	-0.5446847116173785	0.2966814350697068	688649.0220184906	852.5650974018645	696.6236340952854	0.996551	22.306704	0.1537496032659104	0.0751423871466347	0.0626054152	0.0597928421	-0.0327014221	0.0456664589	0.0470028647	-0.1121350063	-0.0544896611	-0.0338794439	-0.106147763	-0.0248381686	0.0557393065	0.0769591722	0.0910443832	0.0479257594	-0.0714129505	-0.0436008625	0.0115576398	0.0059406429	0.0313772749	-0.0856417168	0.044922039	-0.0780729975	-0.009641947	0.0233408099	-0.0431773879	-0.0598412569	0.0729913493	-0.109234702	-0.1191740331	-0.0292889295	-0.0598381271	0.0281661179	-0.1450025925	-0.0643284785	0.016874392	-0.0499728287	0.0448111869	0.0229001687	-0.0610196468	-0.0615995362	-0.0072324528	0.0788667502	-0.0155176785	0.0947070747	0.0417115678	-0.0262908399	-0.0150352812	0.0489072008	-0.0195418695	-0.0946594872	-0.0357671842	0.1135111605	-0.0096666848	0.0312284888	-0.0099456116	-0.0217809456	-0.0243354891	0.0338842724	0.0983744758	-0.0520654571	-0.0036776275	0.0953288457	0.0375498173	-0.0025700588	0.0333372957	0.0271270643	-0.0247392676	-0.0133668255	0.0693617701	-0.0526865756	-0.0304865883	0.0282529589	0.0380474432	-0.0177286147	0.0390690957	0.0610111428	0.0376842065	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.011613655088638	-0.0119725630155044	0.0001433422651602	0.0001348769845178	-0.0390680881535416	-0.0189092401277121	0.0015263155119728	0.0003575593622074	-0.0375530509423498	-0.0317680845145532	0.0010092111937237	0.0014102316350787	8.62354098275399e-05	0.0009782128291329	7.4365459081237655e-09	9.5690033908027e-07	0.0004799573181231	0.0003922213119	2.3035902721991866e-07	1.5383755750861437e-07	-0.0009805214967614	-0.0004515601711298	9.614224056112163e-07	2.0390658815077434e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.076389867601	-0.6829012538401003	0.466354122496381	753556.6186455673	1013.0512445774662	5.170534925169363	1026272.8241399532	26.73443141239615	829.8821209358506	0.0333262638991982	0.001110639865479	688704.3346489858	852.4101268393895	699.4218271959062	1.021668	22.868914	0.0741169540556965	0.0590809438290884	0.0157620319	-0.0147683397	-0.0384953997	0.0251290878	-0.0342800596	0.0514314	-0.0556366694	-0.0577022483	-0.0351474302	0.0182821311	0.0239916882	0.0302314425	-0.2472288631	0.0414241825	0.0422402281	-0.0342551531	-0.0102653379	-0.0415269947	-0.0978826724	-0.011319965	0.0079229558	-0.0298031792	-0.0257437789	-0.0733413947	-0.2050629108	0.1064525271	0.0196107531	-0.0427534258	-0.0421975005	0.1339412112	-0.044345513	0.1212672391	-0.0652145267	0.1648435106	-0.1182849702	-0.0473058536	0.0039476249	0.0440779945	0.0035710216	-0.0390713452	-0.1019670778	-0.0205286022	0.141461109	0.1029246224	0.0582068026	0.2225555509	0.0345995983	0.0181166749	0.0017019362	-0.0600268098	-0.0840021766	0.0353501424	-0.0269888837	0.0237054075	0.0059410164	-0.0245967392	-0.0046159648	-0.0450917687	0.041004978	0.069087286	0.0124538529	-0.0302110265	-0.0409263989	0.0290786303	0.0616856972	-0.0674553175	0.0566281524	0.1334289086	-0.0058670256	0.0465800325	-0.0197190066	0.055099255	-0.0854450654	0.1066013889	0.0121707862	0.0530768064	-0.0335908433	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0091061633463311	0.0025074917423069	6.287514837737296e-06	8.292221089006401e-05	-0.0433898457498145	-0.0043217575962729	0.0018826787141926	1.8677588720942528e-05	-0.0947107302288685	-0.0571576792865187	0.0032670003014205	0.0089701224204855	0.000254718562698	0.0001684831528704	6.488154618293494e-08	2.8386572801170825e-08	0.0004458756849812	-3.408163314190001e-05	1.988051264574543e-07	1.161557717619057e-09	-0.000980557219361	-3.5722599599956675e-08	9.614924604409764e-07	1.2761041221788248e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7235221758591	-1.3528676917419489	1.830250991359189	751209.6638929269	1007.8476666446336	-5.203577932832559	1015756.9191610324	27.077223303061967	827.6800912371871	-2.202029698663523	4.848934793796166	685054.3334303984	849.9281861263183	702.1914332731097	1.053934	23.591152	0.1103378135359316	0.059906004423625	0.0482330833	-0.0213455559	-0.0680914114	0.2018594521	0.0105669591	-0.0129382443	-0.0724530536	-0.1229589941	-0.093074069	0.051878318	0.0835946472	0.0687075516	-0.0233992457	-0.0048770534	-0.0277555707	0.021098491	-0.0527524034	-0.2409912925	0.0025531892	-0.0292725361	-0.0522442652	-0.0371483004	0.2263306141	-0.1364429973	-0.0774881583	-0.0104729766	0.0851790965	-0.0232293128	0.0149022717	0.1469124951	-0.0773558019	0.1145476469	-0.1194105099	-0.1167404219	-0.0362098533	0.0001478529	0.0784413814	-0.0315065063	-0.0028326585	0.0231067491	-0.2117955289	0.0987806493	0.0279841799	-0.0131409013	-0.0782176356	0.1000747938	-0.0472302834	-0.0162030312	0.0112227331	-0.0979583763	-0.2518128608	0.0633864706	-0.186829782	0.045462572	-0.0358955398	0.024121577	-0.0062235903	0.0367180831	0.026873003	-0.0185799747	-0.0337856375	-0.018432779	0.1767727981	-0.0071116481	0.1205188668	-0.0677839787	0.0375020362	0.0391921614	0.0186569348	-0.002842332	0.0032855571	-0.0389809121	-0.0185565739	-0.0609414497	0.1202996562	0.1499804704	-0.0422188937	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.011344516453505	-0.0022383531071739	5.010224632395053e-06	0.0001286980535638	-0.016845794346878	0.0265440514029365	0.0002837807871773	0.0007045866648817	-0.1395565014339297	-0.0448457712050612	0.0020111431949766	0.0194760170924784	0.0002290603982368	-2.5658164461199996e-05	5.246866604040141e-08	6.583414035179863e-10	0.0009288611226596	0.0004829854376784	8.627829851884526e-07	2.332749330093957e-07	-0.0012061063736366	-0.0002255491542755	1.4546925845268295e-06	5.0872420994438374e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7490221373826	0.025499961523451	0.0006502480376974	751253.8673761089	1012.366758454835	4.519091810201417	1024886.4536243504	20.42219078902952	826.7748937950566	-0.9051974421304294	0.8193824092394721	683556.7250098272	849.3016437080133	703.7507470682556	1.257616	28.150354	0.2563267091442425	0.1510326672756352	0.0214327332	0.0029538189	0.0906212323	0.1009900361	0.1209449992	0.2509146929	-0.0459092763	0.0442954793	0.0113066662	0.1105122434	-0.1129506179	0.2422617363	-0.0328317371	-0.0300055047	-0.0739218449	0.0599818476	-0.087633064	-0.1829839084	0.1594639482	0.09258744	0.1580225055	0.0447569684	0.0075859522	0.0403759046	-0.1121112978	0.0846828219	0.2061310275	-0.0842668425	0.0453608028	0.1867984519	-0.0007122184	0.0881716545	0.0260800603	0.0765305469	-0.0597872583	0.0155038615	0.1388131325	-0.0533438891	0.0781755384	0.2072930755	-0.1517955566	-0.0402391187	-0.0865597759	0.1677819873	-0.05299604	0.0854697408	-0.0177967117	-0.0603788117	-0.0744339989	0.0515805757	-0.0606626522	0.1025121184	-0.1553594388	0.0767362633	-0.1392888445	0.2232078688	-0.0180715086	-0.0081179623	-0.1715449679	0.0044711997	0.1356246998	0.0419303286	0.0482153168	-0.1409299937	0.093608797	-0.1359761558	0.0744234878	-0.1114954419	0.0173028443	0.0973044535	-0.1046604146	0.0222879862	-0.1576395207	-0.0578141695	0.0983340647	0.0379023805	-0.0907361123	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0455398486723197	-0.0341953322188147	0.0011693207455551	0.0020738778170977	-0.0080191990648472	0.0088265952820308	6.43075536416462e-05	7.790878427276836e-05	-0.2739656812812967	-0.134409179847367	0.0180658276272418	0.075057194519925	0.0009720665439309	0.0007430061456941	9.449133658297644e-07	5.520581325392023e-07	0.0001084062059188	-0.0008204549167408	1.1751905481709268e-08	6.731462704041531e-07	-0.0012205573471223	-1.445097348570009e-05	1.4897602376142268e-06	2.0883063468440702e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
